================ Training Loss (Tue Apr 15 01:08:37 2025) ================
(epoch: 1, iters: 400, time: 0.071, data: 1.798) D_A: 0.650 G_A: 0.793 cycle_A: 1.308 idt_A: 1.585 D_B: 0.470 G_B: 0.471 cycle_B: 3.188 idt_B: 0.627 
(epoch: 1, iters: 800, time: 0.061, data: 0.002) D_A: 0.405 G_A: 0.386 cycle_A: 0.900 idt_A: 1.466 D_B: 0.340 G_B: 0.352 cycle_B: 3.016 idt_B: 0.427 
(epoch: 1, iters: 1200, time: 0.062, data: 0.003) D_A: 0.376 G_A: 0.426 cycle_A: 1.106 idt_A: 1.077 D_B: 0.393 G_B: 0.477 cycle_B: 2.224 idt_B: 0.445 
(epoch: 1, iters: 1600, time: 0.062, data: 0.003) D_A: 0.453 G_A: 0.549 cycle_A: 0.904 idt_A: 0.912 D_B: 0.265 G_B: 0.362 cycle_B: 1.902 idt_B: 0.400 
(epoch: 1, iters: 2000, time: 0.074, data: 0.002) D_A: 0.282 G_A: 0.358 cycle_A: 0.763 idt_A: 0.990 D_B: 0.250 G_B: 0.378 cycle_B: 2.180 idt_B: 0.367 
(epoch: 1, iters: 2400, time: 0.062, data: 0.002) D_A: 0.295 G_A: 0.413 cycle_A: 0.798 idt_A: 0.863 D_B: 0.240 G_B: 0.353 cycle_B: 1.698 idt_B: 0.377 
(epoch: 1, iters: 2800, time: 0.062, data: 0.002) D_A: 0.288 G_A: 0.402 cycle_A: 0.754 idt_A: 0.873 D_B: 0.252 G_B: 0.345 cycle_B: 1.827 idt_B: 0.353 
(epoch: 1, iters: 3200, time: 0.062, data: 0.002) D_A: 0.265 G_A: 0.365 cycle_A: 0.695 idt_A: 0.684 D_B: 0.327 G_B: 0.455 cycle_B: 1.661 idt_B: 0.379 
(epoch: 1, iters: 3600, time: 0.062, data: 0.003) D_A: 0.223 G_A: 0.381 cycle_A: 0.773 idt_A: 0.807 D_B: 0.245 G_B: 0.399 cycle_B: 1.749 idt_B: 0.348 
(epoch: 1, iters: 4000, time: 0.073, data: 0.002) D_A: 0.274 G_A: 0.474 cycle_A: 0.716 idt_A: 0.714 D_B: 0.235 G_B: 0.344 cycle_B: 1.562 idt_B: 0.341 
(epoch: 1, iters: 4400, time: 0.062, data: 0.002) D_A: 0.302 G_A: 0.371 cycle_A: 0.648 idt_A: 0.762 D_B: 0.219 G_B: 0.351 cycle_B: 1.613 idt_B: 0.312 
(epoch: 1, iters: 4800, time: 0.062, data: 0.002) D_A: 0.248 G_A: 0.305 cycle_A: 0.670 idt_A: 0.685 D_B: 0.240 G_B: 0.366 cycle_B: 1.635 idt_B: 0.329 
(epoch: 1, iters: 5200, time: 0.062, data: 0.003) D_A: 0.257 G_A: 0.350 cycle_A: 0.722 idt_A: 0.626 D_B: 0.211 G_B: 0.397 cycle_B: 1.422 idt_B: 0.301 
(epoch: 1, iters: 5600, time: 0.062, data: 0.003) D_A: 0.264 G_A: 0.328 cycle_A: 0.591 idt_A: 0.677 D_B: 0.274 G_B: 0.402 cycle_B: 1.468 idt_B: 0.297 
(epoch: 1, iters: 6000, time: 0.074, data: 0.002) D_A: 0.258 G_A: 0.280 cycle_A: 0.619 idt_A: 0.713 D_B: 0.224 G_B: 0.375 cycle_B: 1.459 idt_B: 0.298 
(epoch: 1, iters: 6400, time: 0.062, data: 0.003) D_A: 0.274 G_A: 0.359 cycle_A: 0.765 idt_A: 0.651 D_B: 0.256 G_B: 0.447 cycle_B: 1.384 idt_B: 0.317 
(epoch: 1, iters: 6800, time: 0.062, data: 0.003) D_A: 0.261 G_A: 0.301 cycle_A: 0.587 idt_A: 0.676 D_B: 0.214 G_B: 0.319 cycle_B: 1.430 idt_B: 0.276 
(epoch: 1, iters: 7200, time: 0.062, data: 0.002) D_A: 0.301 G_A: 0.388 cycle_A: 0.588 idt_A: 0.789 D_B: 0.302 G_B: 0.500 cycle_B: 1.762 idt_B: 0.293 
(epoch: 1, iters: 7600, time: 0.062, data: 0.003) D_A: 0.238 G_A: 0.335 cycle_A: 0.585 idt_A: 0.611 D_B: 0.209 G_B: 0.360 cycle_B: 1.252 idt_B: 0.277 
